DATE,DGS10,DTB3,USRECD
30-12-1982,10.44,8.02,0
31-12-1982,10.36,7.92,0
03-01-1983,10.32,7.92,0
04-01-1983,10.37,8,0
05-01-1983,10.35,7.98,0
06-01-1983,10.39,7.94,0
07-01-1983,10.36,7.76,0
10-01-1983,10.38,7.72,0
11-01-1983,10.34,7.69,0
12-01-1983,10.32,7.68,0
13-01-1983,10.27,7.66,0
14-01-1983,10.28,7.55,0
17-01-1983,10.28,7.6,0
18-01-1983,10.3,7.64,0
19-01-1983,10.41,7.68,0
20-01-1983,10.43,7.78,0
21-01-1983,10.61,8.03,0
24-01-1983,10.7,8.1,0
25-01-1983,10.62,8.05,0
26-01-1983,10.69,8.08,0
27-01-1983,10.67,8.02,0
28-01-1983,10.71,8,0
31-01-1983,10.8,8.1,0
01-02-1983,10.78,8.16,0
02-02-1983,10.88,8.16,0
03-02-1983,10.93,8.15,0
04-02-1983,10.99,8.25,0
07-02-1983,10.96,8.23,0
08-02-1983,10.99,8.29,0
09-02-1983,11,8.28,0
10-02-1983,10.83,8.17,0
11-02-1983,10.8,8.14,0
14-02-1983,10.8,8.24,0
15-02-1983,10.84,8.25,0
16-02-1983,10.81,8.2,0
17-02-1983,10.71,8.1,0
18-02-1983,10.6,7.99,0
21-02-1983,.,.,0
22-02-1983,10.46,7.91,0
23-02-1983,10.44,7.96,0
24-02-1983,10.42,7.93,0
25-02-1983,10.26,7.82,0
28-02-1983,10.27,7.93,0
01-03-1983,10.22,7.96,0
02-03-1983,10.26,8,0
03-03-1983,10.23,7.95,0
04-03-1983,10.27,8.01,0
07-03-1983,10.43,8.18,0
08-03-1983,10.52,8.3,0
09-03-1983,10.48,8.26,0
10-03-1983,10.55,8.24,0
11-03-1983,10.59,8.27,0
14-03-1983,10.48,8.23,0
15-03-1983,10.46,8.25,0
16-03-1983,10.53,8.3,0
17-03-1983,10.56,8.34,0
18-03-1983,10.58,8.44,0
21-03-1983,10.6,8.5,0
22-03-1983,10.62,8.61,0
23-03-1983,10.58,8.47,0
24-03-1983,10.58,8.51,0
25-03-1983,10.64,8.65,0
28-03-1983,10.66,8.65,0
29-03-1983,10.6,8.63,0
30-03-1983,10.59,8.63,0
31-03-1983,10.62,8.64,0
01-04-1983,.,.,0
04-04-1983,10.6,8.64,0
05-04-1983,10.49,8.51,0
06-04-1983,10.49,8.4,0
07-04-1983,10.51,8.36,0
08-04-1983,10.51,8.33,0
11-04-1983,10.41,8.17,0
12-04-1983,10.42,8.2,0
13-04-1983,10.39,8.18,0
14-04-1983,10.29,8.12,0
15-04-1983,10.33,8.14,0
18-04-1983,10.29,8.07,0
19-04-1983,10.39,8.16,0
20-04-1983,10.39,8.1,0
21-04-1983,10.43,8.14,0
22-04-1983,10.42,8.15,0
25-04-1983,10.4,8.15,0
26-04-1983,10.37,8.14,0
27-04-1983,10.29,8.1,0
28-04-1983,10.31,8.1,0
29-04-1983,10.27,8.08,0
02-05-1983,10.26,8.05,0
03-05-1983,10.26,8.04,0
04-05-1983,10.12,8.01,0
05-05-1983,10.16,8.06,0
06-05-1983,10.13,7.98,0
09-05-1983,10.25,8.13,0
10-05-1983,10.16,8,0
11-05-1983,10.18,7.96,0
12-05-1983,10.23,8.05,0
13-05-1983,10.22,8.02,0
16-05-1983,10.37,8.15,0
17-05-1983,10.41,8.13,0
18-05-1983,10.43,8.11,0
19-05-1983,10.49,8.14,0
20-05-1983,10.54,8.18,0
23-05-1983,10.57,8.42,0
24-05-1983,10.56,8.47,0
25-05-1983,10.58,8.49,0
26-05-1983,10.63,8.53,0
27-05-1983,10.62,8.48,0
30-05-1983,.,.,0
31-05-1983,10.81,8.63,0
01-06-1983,10.77,8.58,0
02-06-1983,10.78,8.5,0
03-06-1983,10.79,8.55,0
06-06-1983,10.79,8.64,0
07-06-1983,10.85,8.82,0
08-06-1983,10.92,8.83,0
09-06-1983,10.88,8.74,0
10-06-1983,10.89,8.78,0
13-06-1983,10.75,8.7,0
14-06-1983,10.77,8.73,0
15-06-1983,10.72,8.72,0
16-06-1983,10.64,8.65,0
17-06-1983,10.68,8.69,0
20-06-1983,10.8,8.96,0
21-06-1983,10.79,8.95,0
22-06-1983,10.83,8.97,0
23-06-1983,10.9,8.93,0
24-06-1983,11.02,9.04,0
27-06-1983,11.11,9.03,0
28-06-1983,11.04,8.98,0
29-06-1983,10.99,8.85,0
30-06-1983,10.96,8.79,0
01-07-1983,10.93,8.73,0
04-07-1983,.,.,0
05-07-1983,11.21,9.02,0
06-07-1983,11.16,9.02,0
07-07-1983,11.29,9.1,0
08-07-1983,11.33,9.12,0
11-07-1983,11.28,9.04,0
12-07-1983,11.42,9.14,0
13-07-1983,11.4,9.1,0
14-07-1983,11.38,9.08,0
15-07-1983,11.51,9.14,0
18-07-1983,11.41,9.11,0
19-07-1983,11.36,9.14,0
20-07-1983,11.28,9.07,0
21-07-1983,11.32,9.07,0
22-07-1983,11.43,9.09,0
25-07-1983,11.41,9.07,0
26-07-1983,11.49,9.11,0
27-07-1983,11.51,9.07,0
28-07-1983,11.66,9.17,0
29-07-1983,11.76,9.22,0
01-08-1983,11.8,9.27,0
02-08-1983,11.82,9.49,0
03-08-1983,11.92,9.39,0
04-08-1983,12.12,9.43,0
05-08-1983,12.1,9.45,0
08-08-1983,12.2,9.5,0
09-08-1983,12.13,9.53,0
10-08-1983,12.17,9.56,0
11-08-1983,12.04,9.52,0
12-08-1983,11.96,9.49,0
15-08-1983,11.76,9.4,0
16-08-1983,11.71,9.4,0
17-08-1983,11.65,9.32,0
18-08-1983,11.7,9.3,0
19-08-1983,11.72,9.31,0
22-08-1983,11.54,9.16,0
23-08-1983,11.57,9.19,0
24-08-1983,11.54,9.12,0
25-08-1983,11.62,9.1,0
26-08-1983,11.65,9.16,0
29-08-1983,11.86,9.25,0
30-08-1983,11.9,9.3,0
31-08-1983,11.98,9.26,0
01-09-1983,11.97,9.22,0
02-09-1983,12.01,9.27,0
05-09-1983,.,.,0
06-09-1983,11.85,9.18,0
07-09-1983,11.7,9.1,0
08-09-1983,11.77,9.11,0
09-09-1983,11.73,9.13,0
12-09-1983,11.56,9.05,0
13-09-1983,11.63,9.08,0
14-09-1983,11.76,9.11,0
15-09-1983,11.82,9.1,0
16-09-1983,11.68,9.07,0
19-09-1983,11.66,8.99,0
20-09-1983,11.57,8.97,0
21-09-1983,11.64,8.95,0
22-09-1983,11.6,8.93,0
23-09-1983,11.49,8.88,0
26-09-1983,11.41,8.73,0
27-09-1983,11.45,8.73,0
28-09-1983,11.49,8.78,0
29-09-1983,11.5,8.81,0
30-09-1983,11.44,8.71,0
03-10-1983,11.47,8.74,0
04-10-1983,11.46,8.65,0
05-10-1983,11.35,8.54,0
06-10-1983,11.31,8.56,0
07-10-1983,11.33,8.6,0
10-10-1983,.,.,0
11-10-1983,11.57,8.81,0
12-10-1983,11.59,8.78,0
13-10-1983,11.65,8.81,0
14-10-1983,11.58,8.77,0
17-10-1983,11.47,8.55,0
18-10-1983,11.49,8.52,0
19-10-1983,11.49,8.5,0
20-10-1983,11.47,8.54,0
21-10-1983,11.43,8.54,0
24-10-1983,11.66,8.68,0
25-10-1983,11.7,8.66,0
26-10-1983,11.72,8.66,0
27-10-1983,11.66,8.65,0
28-10-1983,11.68,8.63,0
31-10-1983,11.74,8.51,0
01-11-1983,11.69,8.47,0
02-11-1983,11.7,8.49,0
03-11-1983,11.75,8.64,0
04-11-1983,11.85,8.81,0
07-11-1983,11.85,8.77,0
08-11-1983,.,.,0
09-11-1983,11.84,8.78,0
10-11-1983,11.71,8.76,0
11-11-1983,.,.,0
14-11-1983,11.68,8.77,0
15-11-1983,11.7,8.78,0
16-11-1983,11.7,8.8,0
17-11-1983,11.72,8.84,0
18-11-1983,11.72,8.85,0
21-11-1983,11.65,8.78,0
22-11-1983,11.57,8.77,0
23-11-1983,11.59,8.81,0
24-11-1983,.,.,0
25-11-1983,11.55,8.78,0
28-11-1983,11.63,8.87,0
29-11-1983,11.58,8.87,0
30-11-1983,11.63,8.88,0
01-12-1983,11.63,8.87,0
02-12-1983,11.75,8.93,0
05-12-1983,11.78,8.93,0
06-12-1983,11.76,8.94,0
07-12-1983,11.79,8.95,0
08-12-1983,11.89,9.02,0
09-12-1983,11.9,9,0
12-12-1983,11.87,8.96,0
13-12-1983,11.95,9.09,0
14-12-1983,11.97,9.12,0
15-12-1983,11.96,9.17,0
16-12-1983,11.88,9.11,0
19-12-1983,11.87,9.09,0
20-12-1983,11.86,9.04,0
21-12-1983,11.83,9,0
22-12-1983,11.77,8.89,0
23-12-1983,11.79,8.96,0
26-12-1983,.,.,0
27-12-1983,11.75,8.92,0
28-12-1983,11.81,8.98,0
29-12-1983,11.79,8.98,0
30-12-1983,11.82,8.97,0
02-01-1984,.,.,0
03-01-1984,11.86,9,0
04-01-1984,11.78,8.98,0
05-01-1984,11.77,8.93,0
06-01-1984,11.73,8.87,0
09-01-1984,11.75,8.9,0
10-01-1984,11.71,8.9,0
11-01-1984,11.76,8.93,0
12-01-1984,11.76,8.92,0
13-01-1984,11.59,8.74,0
16-01-1984,11.54,8.78,0
17-01-1984,11.57,8.83,0
18-01-1984,11.61,8.91,0
19-01-1984,11.6,8.9,0
20-01-1984,11.64,8.97,0
23-01-1984,11.63,8.94,0
24-01-1984,11.63,8.92,0
25-01-1984,11.64,8.93,0
26-01-1984,11.63,8.93,0
27-01-1984,11.63,8.91,0
30-01-1984,11.66,8.89,0
31-01-1984,11.67,8.89,0
01-02-1984,11.64,8.89,0
02-02-1984,11.6,8.91,0
03-02-1984,11.6,8.96,0
06-02-1984,11.7,9.09,0
07-02-1984,11.71,9.06,0
08-02-1984,11.72,9.06,0
09-02-1984,11.73,9.03,0
10-02-1984,11.83,9.06,0
13-02-1984,.,.,0
14-02-1984,11.85,9.07,0
15-02-1984,11.81,9.06,0
16-02-1984,11.83,9.07,0
17-02-1984,11.92,9.17,0
20-02-1984,.,.,0
21-02-1984,11.91,9.13,0
22-02-1984,11.93,9.13,0
23-02-1984,12.05,9.26,0
24-02-1984,11.99,9.18,0
27-02-1984,12.05,9.19,0
28-02-1984,12.09,9.21,0
29-02-1984,12.04,9.14,0
01-03-1984,12.07,9.19,0
02-03-1984,11.99,9.16,0
05-03-1984,12.07,9.2,0
06-03-1984,12.09,9.23,0
07-03-1984,12.22,9.31,0
08-03-1984,12.24,9.34,0
09-03-1984,12.28,9.35,0
12-03-1984,12.24,9.34,0
13-03-1984,12.27,9.38,0
14-03-1984,12.31,9.46,0
15-03-1984,12.31,9.48,0
16-03-1984,12.34,9.5,0
19-03-1984,12.45,9.64,0
20-03-1984,12.44,9.8,0
21-03-1984,12.45,9.81,0
22-03-1984,12.49,9.79,0
23-03-1984,12.48,9.77,0
26-03-1984,12.46,9.73,0
27-03-1984,12.46,9.78,0
28-03-1984,12.42,9.71,0
29-03-1984,12.41,9.68,0
30-03-1984,12.53,9.72,0
02-04-1984,12.56,9.68,0
03-04-1984,12.65,9.78,0
04-04-1984,12.67,9.79,0
05-04-1984,12.65,9.79,0
06-04-1984,12.51,9.68,0
09-04-1984,12.47,9.59,0
10-04-1984,12.52,9.63,0
11-04-1984,12.5,9.63,0
12-04-1984,12.4,9.64,0
13-04-1984,12.57,9.74,0
16-04-1984,12.61,9.79,0
17-04-1984,12.57,9.76,0
18-04-1984,12.7,9.75,0
19-04-1984,12.77,9.73,0
20-04-1984,.,.,0
23-04-1984,12.8,9.65,0
24-04-1984,12.75,9.65,0
25-04-1984,12.69,9.63,0
26-04-1984,12.67,9.54,0
27-04-1984,12.79,9.71,0
30-04-1984,12.82,9.72,0
01-05-1984,12.82,9.7,0
02-05-1984,12.86,9.68,0
03-05-1984,12.89,9.67,0
04-05-1984,13.07,9.87,0
07-05-1984,13.13,9.93,0
08-05-1984,13.09,10.04,0
09-05-1984,13.21,10,0
10-05-1984,13.25,9.86,0
11-05-1984,13.46,10.01,0
14-05-1984,13.58,9.97,0
15-05-1984,13.48,10.11,0
16-05-1984,13.41,9.75,0
17-05-1984,13.54,9.78,0
18-05-1984,13.45,9.81,0
21-05-1984,13.43,9.7,0
22-05-1984,13.52,10.04,0
23-05-1984,13.54,9.91,0
24-05-1984,13.72,9.71,0
25-05-1984,13.75,9.58,0
28-05-1984,.,.,0
29-05-1984,13.89,9.72,0
30-05-1984,13.99,9.76,0
31-05-1984,13.91,9.75,0
01-06-1984,13.63,9.8,0
04-06-1984,13.42,9.85,0
05-06-1984,13.37,9.75,0
06-06-1984,13.54,9.76,0
07-06-1984,13.54,9.84,0
08-06-1984,13.46,9.87,0
11-06-1984,13.58,10.03,0
12-06-1984,13.54,10.07,0
13-06-1984,13.44,9.89,0
14-06-1984,13.39,9.88,0
15-06-1984,13.21,9.88,0
18-06-1984,13.27,9.96,0
19-06-1984,13.38,9.91,0
20-06-1984,13.65,9.91,0
21-06-1984,13.72,9.93,0
22-06-1984,13.74,9.84,0
25-06-1984,13.75,9.75,0
26-06-1984,13.79,9.8,0
27-06-1984,13.76,9.75,0
28-06-1984,13.8,9.84,0
29-06-1984,13.84,9.92,0
02-07-1984,13.87,9.74,0
03-07-1984,13.8,9.98,0
04-07-1984,.,.,0
05-07-1984,13.77,9.96,0
06-07-1984,13.75,10,0
09-07-1984,13.48,10,0
10-07-1984,13.53,10.09,0
11-07-1984,13.55,10.1,0
12-07-1984,13.42,10.03,0
13-07-1984,13.3,9.96,0
16-07-1984,13.32,10,0
17-07-1984,13.37,10.18,0
18-07-1984,13.32,10.11,0
19-07-1984,13.25,10.12,0
20-07-1984,13.36,10.15,0
23-07-1984,13.35,10.21,0
24-07-1984,13.31,10.27,0
25-07-1984,13.06,10.26,0
26-07-1984,12.89,10.24,0
27-07-1984,12.95,10.28,0
30-07-1984,13.05,10.34,0
31-07-1984,12.91,10.4,0
01-08-1984,12.81,10.43,0
02-08-1984,12.74,10.46,0
03-08-1984,12.61,10.46,0
06-08-1984,12.73,10.54,0
07-08-1984,12.69,10.53,0
08-08-1984,12.66,10.47,0
09-08-1984,12.61,10.41,0
10-08-1984,12.68,10.43,0
13-08-1984,12.74,10.45,0
14-08-1984,12.67,10.3,0
15-08-1984,12.74,10.2,0
16-08-1984,12.7,10.26,0
17-08-1984,12.7,10.33,0
20-08-1984,12.69,10.44,0
21-08-1984,12.62,10.42,0
22-08-1984,12.65,10.41,0
23-08-1984,12.69,10.45,0
24-08-1984,12.66,10.48,0
27-08-1984,12.81,10.67,0
28-08-1984,12.81,10.65,0
29-08-1984,12.83,10.66,0
30-08-1984,12.84,10.65,0
31-08-1984,12.79,10.63,0
03-09-1984,.,.,0
04-09-1984,12.88,10.67,0
05-09-1984,12.92,10.63,0
06-09-1984,12.81,10.6,0
07-09-1984,12.7,10.55,0
10-09-1984,12.62,10.42,0
11-09-1984,12.54,10.39,0
12-09-1984,12.55,10.4,0
13-09-1984,12.44,10.33,0
14-09-1984,12.42,10.37,0
17-09-1984,12.4,10.38,0
18-09-1984,12.35,10.32,0
19-09-1984,12.25,10.27,0
20-09-1984,12.28,10.24,0
21-09-1984,12.45,10.25,0
24-09-1984,12.52,10.3,0
25-09-1984,12.56,10.29,0
26-09-1984,12.46,10.22,0
27-09-1984,12.31,10.16,0
28-09-1984,12.47,10.22,0
01-10-1984,12.54,10.23,0
02-10-1984,12.54,10.25,0
03-10-1984,12.54,10.18,0
04-10-1984,12.52,10.15,0
05-10-1984,12.39,10.14,0
08-10-1984,.,.,0
09-10-1984,12.36,10.09,0
10-10-1984,12.36,10.07,0
11-10-1984,12.31,9.96,0
12-10-1984,12.28,9.9,0
15-10-1984,12.34,9.98,0
16-10-1984,12.32,9.95,0
17-10-1984,12.28,9.87,0
18-10-1984,12.09,9.71,0
19-10-1984,11.93,9.56,0
22-10-1984,11.9,9.55,0
23-10-1984,11.78,9.45,0
24-10-1984,11.74,9.16,0
25-10-1984,11.83,9.17,0
26-10-1984,11.99,9.34,0
29-10-1984,11.95,9.29,0
30-10-1984,11.75,9.19,0
31-10-1984,11.79,9.01,0
01-11-1984,11.66,9.01,0
02-11-1984,11.66,9,0
05-11-1984,11.6,8.67,0
06-11-1984,.,.,0
07-11-1984,11.72,8.55,0
08-11-1984,11.81,8.75,0
09-11-1984,11.71,8.64,0
12-11-1984,.,.,0
13-11-1984,11.78,8.71,0
14-11-1984,11.81,8.76,0
15-11-1984,11.73,8.66,0
16-11-1984,11.69,8.59,0
19-11-1984,11.61,8.59,0
20-11-1984,11.53,8.62,0
21-11-1984,11.39,8.54,0
22-11-1984,.,.,0
23-11-1984,11.24,8.44,0
26-11-1984,11.28,8.48,0
27-11-1984,11.28,8.38,0
28-11-1984,11.38,8.38,0
29-11-1984,11.42,8.35,0
30-11-1984,11.58,8.44,0
03-12-1984,11.56,8.41,0
04-12-1984,11.52,8.49,0
05-12-1984,11.52,8.47,0
06-12-1984,11.61,8.48,0
07-12-1984,11.7,8.35,0
10-12-1984,11.66,8.34,0
11-12-1984,11.57,8.35,0
12-12-1984,11.54,8.27,0
13-12-1984,11.7,8.29,0
14-12-1984,11.56,8.11,0
17-12-1984,11.49,7.96,0
18-12-1984,11.29,7.81,0
19-12-1984,11.34,7.71,0
20-12-1984,11.37,7.8,0
21-12-1984,11.34,7.77,0
24-12-1984,11.31,7.64,0
25-12-1984,.,.,0
26-12-1984,11.45,7.63,0
27-12-1984,11.45,7.67,0
28-12-1984,11.46,7.74,0
31-12-1984,11.55,7.85,0
01-01-1985,.,.,0
02-01-1985,11.7,7.83,0
03-01-1985,11.62,7.8,0
04-01-1985,11.67,7.82,0
07-01-1985,11.5,7.78,0
08-01-1985,11.45,7.79,0
09-01-1985,11.47,7.69,0
10-01-1985,11.48,7.74,0
11-01-1985,11.59,7.76,0
14-01-1985,11.6,7.7,0
15-01-1985,11.49,7.73,0
16-01-1985,11.51,7.74,0
17-01-1985,11.48,7.74,0
18-01-1985,11.39,7.74,0
21-01-1985,.,.,0
22-01-1985,11.27,7.7,0
23-01-1985,11.21,7.64,0
24-01-1985,11.06,7.62,0
25-01-1985,11.11,7.64,0
28-01-1985,11.11,7.72,0
29-01-1985,11.11,7.82,0
30-01-1985,11.08,7.83,0
31-01-1985,11.17,8.05,0
01-02-1985,11.29,8.19,0
04-02-1985,11.35,8.18,0
05-02-1985,11.3,8.14,0
06-02-1985,11.4,8.12,0
07-02-1985,11.41,8.17,0
08-02-1985,11.37,8.23,0
11-02-1985,11.42,8.21,0
12-02-1985,.,.,0
13-02-1985,11.39,8.24,0
14-02-1985,11.29,8.19,0
15-02-1985,11.38,8.19,0
18-02-1985,.,.,0
19-02-1985,11.37,8.17,0
20-02-1985,11.52,8.24,0
21-02-1985,11.64,8.43,0
22-02-1985,11.76,8.39,0
25-02-1985,11.75,8.38,0
26-02-1985,11.72,8.35,0
27-02-1985,11.89,8.45,0
28-02-1985,11.91,8.5,0
01-03-1985,11.86,8.66,0
04-03-1985,11.93,8.7,0
05-03-1985,11.86,8.68,0
06-03-1985,11.92,8.69,0
07-03-1985,11.94,8.8,0
08-03-1985,11.71,8.58,0
11-03-1985,11.72,8.47,0
12-03-1985,11.78,8.54,0
13-03-1985,11.9,8.6,0
14-03-1985,11.92,8.72,0
15-03-1985,11.93,8.41,0
18-03-1985,12.02,8.51,0
19-03-1985,11.99,8.55,0
20-03-1985,11.91,8.53,0
21-03-1985,11.82,8.44,0
22-03-1985,11.88,8.51,0
25-03-1985,11.86,8.42,0
26-03-1985,11.77,8.34,0
27-03-1985,11.84,8.33,0
28-03-1985,11.75,8.19,0
29-03-1985,11.65,8.18,0
01-04-1985,11.66,8.15,0
02-04-1985,11.7,8.22,0
03-04-1985,11.73,8.16,0
04-04-1985,11.75,8.13,0
05-04-1985,.,.,0
08-04-1985,11.77,8.12,0
09-04-1985,11.66,8.09,0
10-04-1985,11.58,8.1,0
11-04-1985,11.42,8.04,0
12-04-1985,11.43,8.05,0
15-04-1985,11.37,8.07,0
16-04-1985,11.25,7.93,0
17-04-1985,11.29,7.79,0
18-04-1985,11.13,7.71,0
19-04-1985,11.16,7.79,0
22-04-1985,11.13,7.67,0
23-04-1985,11.25,7.78,0
24-04-1985,11.25,7.75,0
25-04-1985,11.37,7.83,0
26-04-1985,11.35,7.81,0
29-04-1985,11.47,7.84,0
30-04-1985,11.41,7.85,0
01-05-1985,11.27,7.75,0
02-05-1985,11.29,7.76,0
03-05-1985,11.21,7.72,0
06-05-1985,11.19,7.73,0
07-05-1985,11.17,7.76,0
08-05-1985,11.26,7.82,0
09-05-1985,11.2,7.74,0
10-05-1985,11.04,7.73,0
13-05-1985,11.04,7.71,0
14-05-1985,10.87,7.6,0
15-05-1985,10.89,7.43,0
16-05-1985,10.81,7.37,0
17-05-1985,10.84,7.4,0
20-05-1985,10.56,7.26,0
21-05-1985,10.6,7.3,0
22-05-1985,10.62,7.29,0
23-05-1985,10.64,7.24,0
24-05-1985,10.57,7.18,0
27-05-1985,.,.,0
28-05-1985,10.43,7.2,0
29-05-1985,10.46,7.24,0
30-05-1985,10.39,7.18,0
31-05-1985,10.28,7.14,0
03-06-1985,10.05,7.02,0
04-06-1985,10.05,6.96,0
05-06-1985,9.83,6.92,0
06-06-1985,9.89,6.98,0
07-06-1985,10.19,7.15,0
10-06-1985,10.16,7.23,0
11-06-1985,10.08,7.15,0
12-06-1985,10.16,7.09,0
13-06-1985,10.21,6.97,0
14-06-1985,9.98,6.7,0
17-06-1985,9.97,6.77,0
18-06-1985,9.9,6.66,0
19-06-1985,10.04,6.74,0
20-06-1985,10.14,6.83,0
21-06-1985,10.34,7.04,0
24-06-1985,10.45,7.06,0
25-06-1985,10.5,7.09,0
26-06-1985,10.54,6.99,0
27-06-1985,10.39,6.9,0
28-06-1985,10.25,6.83,0
01-07-1985,10.19,6.87,0
02-07-1985,10.2,6.95,0
03-07-1985,10.23,7.02,0
04-07-1985,.,.,0
05-07-1985,9.93,6.77,0
08-07-1985,10.05,6.92,0
09-07-1985,10.05,6.96,0
10-07-1985,10.07,6.94,0
11-07-1985,10.22,7.05,0
12-07-1985,10.23,7.09,0
15-07-1985,10.22,7.04,0
16-07-1985,10.15,7,0
17-07-1985,10.12,6.99,0
18-07-1985,10.3,7.15,0
19-07-1985,10.34,7.16,0
22-07-1985,10.46,7.24,0
23-07-1985,10.47,7.26,0
24-07-1985,10.51,7.24,0
25-07-1985,10.52,7.17,0
26-07-1985,10.59,7.19,0
29-07-1985,10.67,7.25,0
30-07-1985,10.66,7.28,0
31-07-1985,10.57,7.28,0
01-08-1985,10.51,7.27,0
02-08-1985,10.66,7.31,0
05-08-1985,10.64,7.27,0
06-08-1985,10.65,7.26,0
07-08-1985,10.55,7.18,0
08-08-1985,10.43,7.17,0
09-08-1985,10.37,7.16,0
12-08-1985,10.38,7.1,0
13-08-1985,10.46,7.14,0
14-08-1985,10.38,7.09,0
15-08-1985,10.36,7.19,0
16-08-1985,10.26,7.11,0
19-08-1985,10.23,7.13,0
20-08-1985,10.2,7.12,0
21-08-1985,10.12,7.04,0
22-08-1985,10.1,7.03,0
23-08-1985,10.14,7.04,0
26-08-1985,10.18,7.07,0
27-08-1985,10.12,7.05,0
28-08-1985,10.16,7.06,0
29-08-1985,10.12,7.04,0
30-08-1985,10.28,7.14,0
02-09-1985,.,.,0
03-09-1985,10.24,7.11,0
04-09-1985,10.16,7.05,0
05-09-1985,10.27,7.13,0
06-09-1985,10.5,7.26,0
09-09-1985,10.49,7.25,0
10-09-1985,10.48,7.23,0
11-09-1985,10.51,7.24,0
12-09-1985,10.52,7.24,0
13-09-1985,10.4,7.21,0
16-09-1985,10.37,7.18,0
17-09-1985,10.41,7.2,0
18-09-1985,10.43,7.11,0
19-09-1985,10.43,7.09,0
20-09-1985,10.36,7.01,0
23-09-1985,10.39,6.89,0
24-09-1985,10.33,6.84,0
25-09-1985,10.27,6.87,0
26-09-1985,10.22,6.94,0
27-09-1985,.,.,0
30-09-1985,10.31,7.04,0
01-10-1985,10.29,7.03,0
02-10-1985,10.3,7.02,0
03-10-1985,10.32,6.98,0
04-10-1985,10.36,6.99,0
07-10-1985,10.42,7.08,0
08-10-1985,10.36,7.16,0
09-10-1985,10.37,7.19,0
10-10-1985,10.35,7.22,0
11-10-1985,10.34,7.19,0
14-10-1985,.,.,0
15-10-1985,10.3,7.21,0
16-10-1985,10.25,7.21,0
17-10-1985,10.21,7.19,0
18-10-1985,10.17,7.2,0
21-10-1985,10.18,7.21,0
22-10-1985,10.12,7.16,0
23-10-1985,10.14,7.22,0
24-10-1985,10.15,7.25,0
25-10-1985,10.21,7.24,0
28-10-1985,10.28,7.21,0
29-10-1985,10.11,7.21,0
30-10-1985,9.97,7.19,0
31-10-1985,10.01,7.19,0
01-11-1985,9.98,7.2,0
04-11-1985,9.98,7.23,0
05-11-1985,9.93,7.24,0
06-11-1985,9.93,7.25,0
07-11-1985,9.91,7.3,0
08-11-1985,9.84,7.23,0
11-11-1985,.,.,0
12-11-1985,9.74,7.22,0
13-11-1985,9.78,7.28,0
14-11-1985,9.84,7.32,0
15-11-1985,9.92,7.35,0
18-11-1985,9.72,7.24,0
19-11-1985,9.73,7.21,0
20-11-1985,9.72,7.25,0
21-11-1985,9.58,7.23,0
22-11-1985,9.66,7.23,0
25-11-1985,9.68,7.19,0
26-11-1985,9.68,7.2,0
27-11-1985,9.64,7.18,0
28-11-1985,.,.,0
29-11-1985,9.59,7.16,0
02-12-1985,9.69,7.26,0
03-12-1985,9.68,7.23,0
04-12-1985,9.63,7.22,0
05-12-1985,9.62,7.26,0
06-12-1985,9.65,7.25,0
09-12-1985,9.49,7.2,0
10-12-1985,9.36,7.17,0
11-12-1985,9.2,7.05,0
12-12-1985,9.27,7.08,0
13-12-1985,9.21,6.98,0
16-12-1985,9.16,7.03,0
17-12-1985,9.04,7,0
18-12-1985,9.11,7.13,0
19-12-1985,9.1,7.1,0
20-12-1985,9.04,7.05,0
23-12-1985,9.08,7.07,0
24-12-1985,9.07,7.05,0
25-12-1985,.,.,0
26-12-1985,9.04,7.01,0
27-12-1985,8.99,6.96,0
30-12-1985,9.01,6.94,0
31-12-1985,9,7.05,0
01-01-1986,.,.,0
02-01-1986,9.04,7.1,0
03-01-1986,9.05,7.07,0
06-01-1986,9.07,7.06,0
07-01-1986,8.94,7.03,0
08-01-1986,9.13,7.17,0
09-01-1986,9.27,7.18,0
10-01-1986,9.39,7.21,0
13-01-1986,9.49,7.24,0
14-01-1986,9.43,7.24,0
15-01-1986,9.31,7.19,0
16-01-1986,9.3,7.08,0
17-01-1986,9.24,7.11,0
20-01-1986,.,.,0
21-01-1986,9.22,7.02,0
22-01-1986,9.28,7,0
23-01-1986,9.23,6.97,0
24-01-1986,9.23,6.97,0
27-01-1986,9.13,6.95,0
28-01-1986,9.05,6.92,0
29-01-1986,9.09,7.03,0
30-01-1986,9.1,7.04,0
31-01-1986,9.08,6.97,0
03-02-1986,9.02,7,0
04-02-1986,8.96,6.98,0
05-02-1986,8.97,7.01,0
06-02-1986,9.03,7.1,0
07-02-1986,9.11,7.21,0
10-02-1986,9,7.2,0
11-02-1986,8.93,7.11,0
12-02-1986,8.91,7.11,0
13-02-1986,8.85,7.1,0
14-02-1986,8.68,7.02,0
17-02-1986,.,.,0
18-02-1986,8.64,7.02,0
19-02-1986,8.7,7.08,0
20-02-1986,8.67,7.11,0
21-02-1986,8.48,6.98,0
24-02-1986,8.39,7.02,0
25-02-1986,8.4,7.05,0
26-02-1986,8.36,7.07,0
27-02-1986,8.15,7.03,0
28-02-1986,8.13,7.02,0
03-03-1986,7.99,6.97,0
04-03-1986,7.93,6.84,0
05-03-1986,8.12,6.85,0
06-03-1986,8.04,6.69,0
07-03-1986,7.96,6.61,0
10-03-1986,7.76,6.61,0
